Date Vps Ips
2021-01-16 09:21:57.209574 1.4 3.0
2021-01-16 09:31:57.209823 0.0 0.0
2021-01-16 09:41:57.209564 1.4 3.0
2021-01-16 09:51:57.209824 1.4 3.0
2021-01-16 10:01:57.209401 1.4 3.0
2021-01-16 10:11:57.209617 1.4 3.0
2021-01-16 10:21:57.210023 1.4 4.0
2021-01-16 10:31:57.209800 1.4 3.0
2021-01-16 10:41:57.209980 1.4 3.0
2021-01-16 10:51:57.209894 1.4 3.0
2021-01-16 11:01:57.210023 1.4 3.0
2021-01-16 11:11:57.209491 1.4 3.0
2021-01-16 11:21:57.209371 1.4 3.0
2021-01-16 11:31:57.209823 1.4 3.0
2021-01-16 11:41:57.209684 1.4 3.0
2021-01-16 11:51:57.209238 0.0 0.0
2021-01-16 12:01:57.209882 1.4 3.0
2021-01-16 12:11:57.210079 1.4 3.0
2021-01-16 12:21:57.210040 1.4 3.0
2021-01-16 12:31:57.209315 1.4 3.0
2021-01-16 12:41:57.209395 1.4 3.0
2021-01-16 12:51:57.209445 1.4 3.0
2021-01-16 13:01:57.210091 1.4 3.0
2021-01-16 13:11:57.209982 1.4 3.0
2021-01-16 13:21:57.209518 1.4 3.0
2021-01-16 13:31:57.209843 1.4 3.0
2021-01-16 13:41:57.210121 1.4 3.0
2021-01-16 13:51:57.209823 1.4 3.0
2021-01-16 14:01:57.209605 1.4 3.0
2021-01-16 14:11:57.210022 1.4 3.0
2021-01-16 14:21:57.209459 1.4 3.0
2021-01-16 14:31:57.209802 1.4 3.0
2021-01-16 14:41:57.209675 1.4 3.0
2021-01-16 14:51:57.209504 1.4 3.0
2021-01-16 15:01:57.209395 1.4 3.0
2021-01-16 15:11:57.209292 1.4 3.0
2021-01-16 15:21:57.209905 1.4 3.0
2021-01-16 15:31:57.210099 1.4 3.0
2021-01-16 15:41:57.209303 1.4 3.0
2021-01-16 15:51:57.209664 1.4 3.0
2021-01-16 16:01:57.209996 1.4 3.0
2021-01-16 16:11:57.210165 1.4 3.0
2021-01-16 16:21:57.209494 1.4 3.0
2021-01-16 16:31:57.209995 1.4 3.0
2021-01-16 16:41:57.209893 1.4 3.0
2021-01-16 16:51:57.210019 1.4 3.0
2021-01-16 17:01:57.210007 1.4 3.0
2021-01-16 17:11:57.210123 1.4 3.0
2021-01-16 17:21:57.209926 1.4 3.0
2021-01-16 17:31:57.209544 1.4 3.0
2021-01-16 17:41:57.209962 1.4 3.0
2021-01-16 17:51:57.210070 1.4 3.0
2021-01-16 18:01:57.209297 1.4 3.0
2021-01-16 18:11:57.209465 1.4 3.0
2021-01-16 18:21:57.209722 1.4 3.0
2021-01-16 18:31:57.210123 1.4 3.0
2021-01-16 18:41:57.209327 1.4 3.0
2021-01-16 18:51:57.209710 1.4 3.0
2021-01-16 19:01:57.210131 1.4 3.0
2021-01-16 19:11:57.209366 1.4 3.0
2021-01-16 19:21:57.209994 1.4 3.0
2021-01-16 19:31:57.209453 1.4 3.0
2021-01-16 19:41:57.209740 1.4 3.0
2021-01-16 19:51:57.210128 1.4 3.0
2021-01-16 20:01:57.209496 1.4 3.0
2021-01-16 20:11:57.209306 1.4 3.0
2021-01-16 20:21:57.209777 1.4 3.0
2021-01-16 20:31:57.209792 1.4 3.0
2021-01-16 20:41:57.209696 1.4 3.0
2021-01-16 20:51:57.210022 1.4 3.0
2021-01-16 21:01:57.209620 1.4 3.0
2021-01-16 21:11:57.209819 1.4 3.0
2021-01-16 21:21:57.209444 1.4 3.0
2021-01-16 21:31:57.210163 1.4 3.0
2021-01-16 21:41:57.210174 1.4 3.0
2021-01-16 21:51:57.209339 1.4 3.0
2021-01-16 22:01:57.209839 1.4 3.0
2021-01-16 22:11:57.209428 1.4 3.0
2021-01-16 22:21:57.209233 1.4 3.0
2021-01-16 22:31:57.209506 1.4 3.0
2021-01-16 22:41:57.209230 1.4 3.0
2021-01-16 22:51:57.210026 1.4 3.0
2021-01-16 23:01:57.209507 1.4 3.0
2021-01-16 23:11:57.210134 1.4 3.0
2021-01-16 23:21:57.209678 1.4 3.0
2021-01-16 23:31:57.209308 1.4 3.0
2021-01-16 23:41:57.210211 1.4 3.0
2021-01-16 23:51:57.209631 1.4 3.0
2021-01-17 00:01:57.209789 1.4 3.0
2021-01-17 00:11:57.209386 1.4 3.0
2021-01-17 00:21:57.209471 0.0 0.0
2021-01-17 00:31:57.209561 1.4 3.0
2021-01-17 00:41:57.209926 1.4 3.0
2021-01-17 00:51:57.209579 1.4 3.0
2021-01-17 01:01:57.209910 1.4 3.0
2021-01-17 01:11:57.209820 1.4 3.0
2021-01-17 01:21:57.210083 0.0 0.0
2021-01-17 01:31:57.209753 1.4 3.0
2021-01-17 01:41:57.209770 1.4 3.0
2021-01-17 01:51:57.209382 1.4 3.0
2021-01-17 02:01:57.209318 1.4 3.0
2021-01-17 02:11:57.209356 1.4 3.0
2021-01-17 02:21:57.209899 1.4 3.0
2021-01-17 02:31:57.209678 1.4 3.0
2021-01-17 02:41:57.210229 1.4 3.0
2021-01-17 02:51:57.210047 1.4 3.0
2021-01-17 03:01:57.209789 1.4 3.0
2021-01-17 03:11:57.209787 1.4 3.0
2021-01-17 03:21:57.209387 1.4 3.0
2021-01-17 03:31:57.209560 1.4 3.0
2021-01-17 03:41:57.209432 1.4 3.0
2021-01-17 03:51:57.209313 1.4 3.0
2021-01-17 04:01:57.209944 1.4 3.0
2021-01-17 04:11:57.209511 1.4 3.0
2021-01-17 04:21:57.210120 1.4 3.0
2021-01-17 04:31:57.209999 1.4 3.0
2021-01-17 04:41:57.210123 1.4 3.0
2021-01-17 04:51:57.210203 1.4 3.0
2021-01-17 05:01:57.210159 1.4 3.0
2021-01-17 05:11:57.209550 1.4 3.0
2021-01-17 05:21:57.210169 1.4 3.0
2021-01-17 05:31:57.209247 1.4 3.0
2021-01-17 05:41:57.209415 1.4 3.0
2021-01-17 05:51:57.209950 1.4 3.0
2021-01-17 06:01:57.209690 1.4 3.0
2021-01-17 06:11:57.209811 1.4 3.0
2021-01-17 06:21:57.210210 1.4 3.0
2021-01-17 06:31:57.209562 1.4 3.0
2021-01-17 06:41:57.209694 1.4 3.0
2021-01-17 06:51:57.209715 1.4 3.0
2021-01-17 07:01:57.210087 1.4 3.0
2021-01-17 07:11:57.209357 1.4 3.0
2021-01-17 07:21:57.209587 1.4 3.0
2021-01-17 07:31:57.210112 1.4 4.0
2021-01-17 07:41:57.209798 1.4 3.0
2021-01-17 07:51:57.209621 1.4 3.0
2021-01-17 08:01:57.210030 0.0 0.0
2021-01-17 08:11:57.209539 1.4 3.0
2021-01-17 08:21:57.209355 1.4 3.0
2021-01-17 08:31:57.209820 0.0 0.0
2021-01-17 08:41:57.209967 1.4 3.0
2021-01-17 08:51:57.209468 1.4 3.0
2021-01-17 09:01:57.209469 1.4 3.0
2021-01-17 09:11:57.210148 1.4 3.0
2021-01-17 09:21:57.209620 1.4 3.0
2021-01-17 09:31:57.209796 0.0 0.0
2021-01-17 09:41:57.210224 1.4 3.0
2021-01-17 09:51:57.209332 1.4 3.0
2021-01-17 10:01:57.209968 1.4 3.0
2021-01-17 10:11:57.209326 1.4 3.0
2021-01-17 10:21:57.209578 1.4 3.0
2021-01-17 10:31:57.209618 1.4 3.0
2021-01-17 10:41:57.209502 1.4 3.0
2021-01-17 10:51:57.210114 0.0 0.0
2021-01-17 11:01:57.209376 0.0 0.0
2021-01-17 11:11:57.210054 1.4 3.0
2021-01-17 11:21:57.210158 1.4 3.0
2021-01-17 11:31:57.209758 1.4 3.0
2021-01-17 11:41:57.209432 1.4 3.0
2021-01-17 11:51:57.209958 1.4 3.0
2021-01-17 12:01:57.209724 1.4 3.0
2021-01-17 12:11:57.209348 1.4 3.0
2021-01-17 12:21:57.209572 1.4 3.0
2021-01-17 12:31:57.209579 1.4 3.0
2021-01-17 12:41:57.209459 1.4 3.0
2021-01-17 12:51:57.209228 1.4 3.0
2021-01-17 13:01:57.209277 1.4 3.0
2021-01-17 13:11:57.209405 1.4 3.0
2021-01-17 13:21:57.209281 1.4 3.0
2021-01-17 13:31:57.209644 1.4 3.0
2021-01-17 13:41:57.210224 1.4 3.0
2021-01-17 13:51:57.209907 1.4 3.0
2021-01-17 14:01:57.209836 1.4 3.0
2021-01-17 14:11:57.209989 1.4 3.0
2021-01-17 14:21:57.209890 1.4 3.0
2021-01-17 14:31:57.209606 1.4 3.0
2021-01-17 14:41:57.209502 1.4 3.0
2021-01-17 14:51:57.209828 1.4 3.0
2021-01-17 15:01:57.209613 1.4 3.0
2021-01-17 15:11:57.209631 1.4 3.0
2021-01-17 15:21:57.209403 1.4 4.0
2021-01-17 15:31:57.209930 1.4 3.0
2021-01-17 15:41:57.209273 1.4 3.0
2021-01-17 15:51:57.210085 1.4 3.0
2021-01-17 16:01:57.210091 1.4 3.0
2021-01-17 16:11:57.209547 1.4 3.0
2021-01-17 16:21:57.209428 1.4 3.0
2021-01-17 16:31:57.210093 0.0 0.0
2021-01-17 16:41:57.210124 1.4 3.0
2021-01-17 16:51:57.209255 1.4 3.0
2021-01-17 17:01:57.209602 1.4 3.0
2021-01-17 17:11:57.210001 1.4 3.0
2021-01-17 17:21:57.209584 1.4 3.0
2021-01-17 17:31:57.209269 0.0 0.0
2021-01-17 17:41:57.210155 1.4 3.0
2021-01-17 17:51:57.209445 1.4 3.0
2021-01-17 18:01:57.209765 1.4 3.0
2021-01-17 18:11:57.209229 1.4 3.0
2021-01-17 18:21:57.210163 1.4 4.0
2021-01-17 18:31:57.209364 1.4 3.0
2021-01-17 18:41:57.209613 1.4 3.0
2021-01-17 18:51:57.210223 1.4 3.0
2021-01-17 19:01:57.209770 1.4 3.0
2021-01-17 19:11:57.209648 1.4 3.0
2021-01-17 19:21:57.209277 1.4 3.0
2021-01-17 19:31:57.209506 1.4 3.0
2021-01-17 19:41:57.209170 1.4 3.0
2021-01-17 19:51:57.210076 1.4 3.0
2021-01-17 20:01:57.209518 1.4 3.0
2021-01-17 20:11:57.209555 1.4 3.0
2021-01-17 20:21:57.209782 1.4 3.0
2021-01-17 20:31:57.209552 1.4 3.0
2021-01-17 20:41:57.209974 1.4 3.0
2021-01-17 20:51:57.210172 1.4 3.0
2021-01-17 21:01:57.210172 1.4 3.0
2021-01-17 21:11:57.210177 1.4 3.0
2021-01-17 21:21:57.209359 1.4 3.0
2021-01-17 21:31:57.209848 0.0 0.0
2021-01-17 21:41:57.209553 1.4 3.0
2021-01-17 21:51:57.209862 1.4 3.0
2021-01-17 22:01:57.209367 1.4 3.0
2021-01-17 22:11:57.209337 1.4 3.0
2021-01-17 22:21:57.209222 1.4 3.0
2021-01-17 22:31:57.209423 0.0 0.0
2021-01-17 22:41:57.209277 1.4 3.0
2021-01-17 22:51:57.209341 1.4 3.0
2021-01-17 23:01:57.209892 1.4 3.0
2021-01-17 23:11:57.209674 1.4 3.0
2021-01-17 23:21:57.209711 1.4 3.0
2021-01-17 23:31:57.209336 1.4 3.0
2021-01-17 23:41:57.209300 1.4 3.0
2021-01-17 23:51:57.209852 1.4 3.0
2021-01-18 00:01:57.209673 1.4 3.0
2021-01-18 00:11:57.209740 1.4 3.0
2021-01-18 00:21:57.209867 1.4 3.0
2021-01-18 00:31:57.209992 1.4 3.0
2021-01-18 00:41:57.209398 1.4 3.0
2021-01-18 00:51:57.210005 1.4 3.0
2021-01-18 01:01:57.210152 1.4 3.0
2021-01-18 01:11:57.209547 1.4 3.0
2021-01-18 01:21:57.209806 1.4 3.0
2021-01-18 01:31:57.209380 1.4 3.0
2021-01-18 01:41:57.209611 1.4 3.0
2021-01-18 01:51:57.210190 1.4 3.0
2021-01-18 02:01:57.209615 1.4 3.0
2021-01-18 02:11:57.210042 1.4 3.0
2021-01-18 02:21:57.210217 1.4 3.0
2021-01-18 02:31:57.209627 1.4 3.0
2021-01-18 02:41:57.209877 1.4 3.0
2021-01-18 02:51:57.209397 1.4 3.0
2021-01-18 03:01:57.209213 1.4 4.0
2021-01-18 03:11:57.209446 1.4 3.0
2021-01-18 03:21:57.210064 1.4 3.0
2021-01-18 03:31:57.209874 1.4 3.0
2021-01-18 03:41:57.209334 1.4 3.0
2021-01-18 03:51:57.210052 1.4 3.0
2021-01-18 04:01:57.209899 1.4 3.0
2021-01-18 04:11:57.209497 1.4 3.0
2021-01-18 04:21:57.209489 1.4 3.0
2021-01-18 04:31:57.210186 1.4 3.0
2021-01-18 04:41:57.209485 1.4 3.0
2021-01-18 04:51:57.209795 1.4 3.0
2021-01-18 05:01:57.209570 1.4 3.0
2021-01-18 05:11:57.209674 1.4 3.0
2021-01-18 05:21:57.209635 1.4 3.0
2021-01-18 05:31:57.209822 1.4 3.0
2021-01-18 05:41:57.209909 1.4 3.0
2021-01-18 05:51:57.209951 1.4 3.0
2021-01-18 06:01:57.210203 1.4 3.0
2021-01-18 06:11:57.210217 1.4 3.0
2021-01-18 06:21:57.209206 1.4 3.0
2021-01-18 06:31:57.209981 1.4 3.0
2021-01-18 06:41:57.209753 1.4 3.0
2021-01-18 06:51:57.209475 1.4 3.0
2021-01-18 07:01:57.209780 1.4 3.0
2021-01-18 07:11:57.209874 1.4 3.0
2021-01-18 07:21:57.210069 1.4 3.0
2021-01-18 07:31:57.209288 1.4 3.0
2021-01-18 07:41:57.209763 1.4 3.0
2021-01-18 07:51:57.209600 1.4 3.0
2021-01-18 08:01:57.209871 1.4 3.0
2021-01-18 08:11:57.209733 1.4 3.0
2021-01-18 08:21:57.209216 1.4 3.0
2021-01-18 08:31:57.210055 1.4 3.0
2021-01-18 08:41:57.209202 1.4 3.0
2021-01-18 08:51:57.209377 1.4 3.0
2021-01-18 09:01:57.210073 1.4 3.0
2021-01-18 09:11:57.209323 1.4 3.0
2021-01-18 09:21:57.210157 1.4 3.0
2021-01-18 09:31:57.210050 1.4 3.0
2021-01-18 09:41:57.209287 1.4 3.0
2021-01-18 09:51:57.209465 1.4 3.0
2021-01-18 10:01:57.209500 1.4 3.0
2021-01-18 10:11:57.209591 1.4 3.0
2021-01-18 10:21:57.209982 1.4 3.0
2021-01-18 10:31:57.209823 1.4 3.0
2021-01-18 10:41:57.209491 1.4 3.0
2021-01-18 10:51:57.209678 1.4 3.0
2021-01-18 11:01:57.209846 1.4 3.0
2021-01-18 11:11:57.209454 0.0 0.0
2021-01-18 11:21:57.209759 1.4 3.0
2021-01-18 11:31:57.209696 1.4 3.0
2021-01-18 11:41:57.210036 1.4 3.0
2021-01-18 11:51:57.209892 1.4 3.0
2021-01-18 12:01:57.209603 1.4 3.0
2021-01-18 12:11:57.209510 1.4 3.0
2021-01-18 12:21:57.209513 1.4 3.0
2021-01-18 12:31:57.209360 1.4 3.0
2021-01-18 12:41:57.210049 1.4 3.0
2021-01-18 12:51:57.209306 1.4 3.0
2021-01-18 13:01:57.210070 1.4 3.0
2021-01-18 13:11:57.209676 1.4 4.0
2021-01-18 13:21:57.209358 1.4 3.0
2021-01-18 13:31:57.210031 1.4 3.0
2021-01-18 13:41:57.209821 1.4 3.0
2021-01-18 13:51:57.209618 1.4 3.0
2021-01-18 14:01:57.209591 1.4 3.0
2021-01-18 14:11:57.209862 1.4 3.0
2021-01-18 14:21:57.210152 1.4 3.0
2021-01-18 14:31:57.210093 1.4 3.0
2021-01-18 14:41:57.209251 1.4 3.0
2021-01-18 14:51:57.209772 1.4 3.0
2021-01-18 15:01:57.209644 1.4 3.0
2021-01-18 15:11:57.210151 1.4 3.0
2021-01-18 15:21:57.209261 1.4 3.0
2021-01-18 15:31:57.209821 1.4 3.0
2021-01-18 15:41:57.209385 1.4 3.0
2021-01-18 15:51:57.209834 1.4 3.0
2021-01-18 16:01:57.209318 1.4 3.0
2021-01-18 16:11:57.209811 1.4 3.0
2021-01-18 16:21:57.209928 1.4 3.0
2021-01-18 16:31:57.209927 1.4 3.0
2021-01-18 16:41:57.209794 1.4 3.0
2021-01-18 16:51:57.209311 1.4 3.0
2021-01-18 17:01:57.209248 1.4 3.0
2021-01-18 17:11:57.210094 1.4 3.0
2021-01-18 17:21:57.209872 1.4 3.0
2021-01-18 17:31:57.209395 1.4 3.0
2021-01-18 17:41:57.209385 1.4 3.0
2021-01-18 17:51:57.209431 0.0 0.0
2021-01-18 18:01:57.209290 1.4 3.0
2021-01-18 18:11:57.209425 1.4 3.0
2021-01-18 18:21:57.209938 1.4 3.0
2021-01-18 18:31:57.210151 1.4 3.0
2021-01-18 18:41:57.210078 1.4 3.0
2021-01-18 18:51:57.209857 1.4 3.0
2021-01-18 19:01:57.209547 1.4 3.0
2021-01-18 19:11:57.210245 1.4 3.0
2021-01-18 19:21:57.209474 1.4 3.0
2021-01-18 19:31:57.209864 1.4 3.0
2021-01-18 19:41:57.209679 1.4 3.0
2021-01-18 19:51:57.209172 1.4 3.0
2021-01-18 20:01:57.210092 1.4 3.0
2021-01-18 20:11:57.209448 1.4 3.0
2021-01-18 20:21:57.210227 1.4 3.0
2021-01-18 20:31:57.209880 1.4 3.0
2021-01-18 20:41:57.209520 1.4 3.0
2021-01-18 20:51:57.209909 1.4 3.0
2021-01-18 21:01:57.209960 1.4 3.0
2021-01-18 21:11:57.209375 1.4 3.0
2021-01-18 21:21:57.209272 1.4 3.0
2021-01-18 21:31:57.210186 1.4 3.0
2021-01-18 21:41:57.209745 1.4 3.0
2021-01-18 21:51:57.210066 1.4 3.0
2021-01-18 22:01:57.209611 1.4 3.0
2021-01-18 22:11:57.209888 1.4 3.0
2021-01-18 22:21:57.210215 1.4 3.0
2021-01-18 22:31:57.209790 1.4 3.0
2021-01-18 22:41:57.209527 0.0 0.0
2021-01-18 22:51:57.209897 1.4 3.0
2021-01-18 23:01:57.209266 1.4 3.0
2021-01-18 23:11:57.209841 1.4 3.0
2021-01-18 23:21:57.209975 1.4 3.0
2021-01-18 23:31:57.209628 1.4 3.0
2021-01-18 23:41:57.209504 1.4 3.0
2021-01-18 23:51:57.209481 1.4 3.0
2021-01-19 00:01:57.209282 1.4 3.0
2021-01-19 00:11:57.209477 1.4 3.0
2021-01-19 00:21:57.209308 1.4 3.0
2021-01-19 00:31:57.209451 1.4 3.0
2021-01-19 00:41:57.209533 1.4 3.0
2021-01-19 00:51:57.209649 1.4 3.0
2021-01-19 01:01:57.209473 1.4 3.0
2021-01-19 01:11:57.209953 1.4 3.0
2021-01-19 01:21:57.210234 1.4 3.0
2021-01-19 01:31:57.210097 1.4 3.0
2021-01-19 01:41:57.209596 1.4 3.0
2021-01-19 01:51:57.209670 1.4 3.0
2021-01-19 02:01:57.209455 1.4 3.0
2021-01-19 02:11:57.209473 1.4 3.0
2021-01-19 02:21:57.209518 1.4 3.0
2021-01-19 02:31:57.210197 1.4 3.0
2021-01-19 02:41:57.209634 1.4 3.0
2021-01-19 02:51:57.209416 1.4 3.0
2021-01-19 03:01:57.209742 1.4 3.0
2021-01-19 03:11:57.209706 1.4 3.0
2021-01-19 03:21:57.209762 0.0 0.0
2021-01-19 03:31:57.209586 1.4 3.0
2021-01-19 03:41:57.209755 1.4 3.0
2021-01-19 03:51:57.210190 1.4 3.0
2021-01-19 04:01:57.209503 1.4 3.0
2021-01-19 04:11:57.209591 1.4 3.0
2021-01-19 04:21:57.209406 1.4 3.0
2021-01-19 04:31:57.209667 1.4 3.0
2021-01-19 04:41:57.209778 1.4 3.0
2021-01-19 04:51:57.209890 0.0 0.0
2021-01-19 05:01:57.209613 1.4 3.0
2021-01-19 05:11:57.210107 1.4 3.0
2021-01-19 05:21:57.209877 1.4 3.0
2021-01-19 05:31:57.209357 1.4 4.0
2021-01-19 05:41:57.209748 1.4 3.0
2021-01-19 05:51:57.210028 1.4 3.0
2021-01-19 06:01:57.209837 1.4 4.0
2021-01-19 06:11:57.209541 1.4 3.0
2021-01-19 06:21:57.209952 1.4 3.0
2021-01-19 06:31:57.209754 1.4 3.0
2021-01-19 06:41:57.209896 1.4 3.0
2021-01-19 06:51:57.209889 1.4 3.0
2021-01-19 07:01:57.209316 1.4 3.0
2021-01-19 07:11:57.209590 1.4 3.0
2021-01-19 07:21:57.209775 1.4 3.0
2021-01-19 07:31:57.209495 1.4 3.0
2021-01-19 07:41:57.209546 1.4 3.0
2021-01-19 07:51:57.210109 1.4 3.0
2021-01-19 08:01:57.209547 1.4 3.0
2021-01-19 08:11:57.209306 1.4 3.0
2021-01-19 08:21:57.209396 1.4 3.0
2021-01-19 08:31:57.210048 1.4 3.0
2021-01-19 08:41:57.210097 1.4 3.0
2021-01-19 08:51:57.209485 1.4 3.0
2021-01-19 09:01:57.209930 1.4 4.0
2021-01-19 09:11:57.209544 1.4 3.0
2021-01-19 09:21:57.209344 1.4 3.0
2021-01-19 09:31:57.209279 1.4 3.0
2021-01-19 09:41:57.210041 1.4 3.0
2021-01-19 09:51:57.209911 1.4 3.0
2021-01-19 10:01:57.209671 1.4 3.0
2021-01-19 10:11:57.209554 1.4 3.0
2021-01-19 10:21:57.209759 1.4 3.0
2021-01-19 10:31:57.210100 1.4 3.0
2021-01-19 10:41:57.209836 1.4 3.0
2021-01-19 10:51:57.209427 1.4 3.0
2021-01-19 11:01:57.209356 1.4 3.0
2021-01-19 11:11:57.209285 1.4 3.0
2021-01-19 11:21:57.209880 1.4 3.0
2021-01-19 11:31:57.209868 1.4 3.0
2021-01-19 11:41:57.209553 1.4 3.0
2021-01-19 11:51:57.210158 1.4 3.0
2021-01-19 12:01:57.209381 1.4 3.0
2021-01-19 12:11:57.210071 0.0 0.0
2021-01-19 12:21:57.209854 1.4 3.0
2021-01-19 12:31:57.210202 1.4 3.0
2021-01-19 12:41:57.209370 1.4 3.0
2021-01-19 12:51:57.209419 1.4 3.0
2021-01-19 13:01:57.209430 1.4 3.0
2021-01-19 13:11:57.209820 1.4 3.0
2021-01-19 13:21:57.210054 1.4 3.0
2021-01-19 13:31:57.210024 1.4 3.0
2021-01-19 13:41:57.209770 1.4 3.0
2021-01-19 13:51:57.210036 1.4 3.0
2021-01-19 14:01:57.209753 1.4 3.0
2021-01-19 14:11:57.209974 1.4 3.0
2021-01-19 14:21:57.209870 1.4 3.0
2021-01-19 14:31:57.209948 1.4 3.0
2021-01-19 14:41:57.209772 1.4 3.0
2021-01-19 14:51:57.209907 1.4 3.0
2021-01-19 15:01:57.209919 1.4 3.0
2021-01-19 15:11:57.209739 1.4 3.0
2021-01-19 15:21:57.209664 1.4 3.0
2021-01-19 15:31:57.209758 1.4 3.0
2021-01-19 15:41:57.210123 1.4 3.0
2021-01-19 15:51:57.210134 1.4 3.0
2021-01-19 16:01:57.209860 1.4 3.0
2021-01-19 16:11:57.209945 0.0 0.0
2021-01-19 16:21:57.209385 1.4 3.0
2021-01-19 16:31:57.209908 1.4 3.0
2021-01-19 16:41:57.209802 1.4 3.0
2021-01-19 16:51:57.209454 1.4 3.0
2021-01-19 17:01:57.209727 1.4 3.0
2021-01-19 17:11:57.209239 1.4 3.0
2021-01-19 17:21:57.209532 1.4 3.0
2021-01-19 17:31:57.209971 1.4 3.0
2021-01-19 17:41:57.209351 1.4 3.0
2021-01-19 17:51:57.210164 1.4 3.0
2021-01-19 18:01:57.209663 1.4 3.0
2021-01-19 18:11:57.210183 1.4 3.0
2021-01-19 18:21:57.209685 1.4 3.0
2021-01-19 18:31:57.209761 1.4 3.0
2021-01-19 18:41:57.209418 1.4 3.0
2021-01-19 18:51:57.209828 1.4 3.0
2021-01-19 19:01:57.209558 1.4 3.0
2021-01-19 19:11:57.210202 1.4 3.0
2021-01-19 19:21:57.209916 1.4 3.0
2021-01-19 19:31:57.209569 1.4 3.0
2021-01-19 19:41:57.209857 1.4 3.0
2021-01-19 19:51:57.209946 1.4 3.0
2021-01-19 20:01:57.210124 1.4 3.0
2021-01-19 20:11:57.209325 1.4 3.0
2021-01-19 20:21:57.209524 1.4 3.0
2021-01-19 20:31:57.209744 1.4 3.0
2021-01-19 20:41:57.209368 1.4 3.0
2021-01-19 20:51:57.209280 1.4 3.0
2021-01-19 21:01:57.209666 1.4 3.0
2021-01-19 21:11:57.209383 1.4 3.0
2021-01-19 21:21:57.210058 1.4 3.0
2021-01-19 21:31:57.209440 1.4 3.0
2021-01-19 21:41:57.210243 1.4 3.0
2021-01-19 21:51:57.209315 1.4 3.0
2021-01-19 22:01:57.209606 1.4 3.0
2021-01-19 22:11:57.209673 1.4 3.0
2021-01-19 22:21:57.210111 1.4 3.0
2021-01-19 22:31:57.209717 1.4 3.0
2021-01-19 22:41:57.209278 1.4 3.0
2021-01-19 22:51:57.209999 1.4 3.0
2021-01-19 23:01:57.210193 1.4 3.0
2021-01-19 23:11:57.209898 1.4 4.0
2021-01-19 23:21:57.210202 1.4 3.0
2021-01-19 23:31:57.209787 1.4 3.0
2021-01-19 23:41:57.209738 1.4 3.0
2021-01-19 23:51:57.209999 1.4 3.0
2021-01-20 00:01:57.209230 1.4 3.0
2021-01-20 00:11:57.210089 1.4 4.0
2021-01-20 00:21:57.209503 1.4 3.0
2021-01-20 00:31:57.210130 1.4 3.0
2021-01-20 00:41:57.210018 1.4 3.0
2021-01-20 00:51:57.209795 1.4 3.0
2021-01-20 01:01:57.209872 1.4 3.0
2021-01-20 01:11:57.209841 1.4 3.0
2021-01-20 01:21:57.209413 1.4 3.0
2021-01-20 01:31:57.209962 1.4 3.0
2021-01-20 01:41:57.209808 0.0 0.0
2021-01-20 01:51:57.210018 1.4 4.0
2021-01-20 02:01:57.210045 1.4 3.0
2021-01-20 02:11:57.209801 1.4 3.0
2021-01-20 02:21:57.209588 1.4 3.0
2021-01-20 02:31:57.210020 0.0 0.0
2021-01-20 02:41:57.209256 1.4 3.0
2021-01-20 02:51:57.210171 1.4 3.0
2021-01-20 03:01:57.209992 1.4 3.0
2021-01-20 03:11:57.209439 1.4 3.0
2021-01-20 03:21:57.209680 1.4 3.0
2021-01-20 03:31:57.209738 1.4 3.0
2021-01-20 03:41:57.209385 1.4 3.0
2021-01-20 03:51:57.210111 1.4 3.0
2021-01-20 04:01:57.209938 1.4 3.0
2021-01-20 04:11:57.209726 1.4 3.0
2021-01-20 04:21:57.209834 1.4 4.0
2021-01-20 04:31:57.209851 1.4 3.0
2021-01-20 04:41:57.209739 1.4 3.0
2021-01-20 04:51:57.210525 1.4 3.0
2021-01-20 05:01:57.210013 1.4 3.0
2021-01-20 05:11:57.210176 1.4 3.0
2021-01-20 05:21:57.209937 1.4 3.0
2021-01-20 05:31:57.209547 1.4 3.0
2021-01-20 05:41:57.209700 1.4 3.0
2021-01-20 05:51:57.209319 1.4 3.0
2021-01-20 06:01:57.209680 1.4 3.0
2021-01-20 06:11:57.209498 1.4 3.0
2021-01-20 06:21:57.209935 1.4 3.0
2021-01-20 06:31:57.210042 1.4 3.0
2021-01-20 06:41:57.210163 1.4 3.0
2021-01-20 06:51:57.209703 1.4 3.0
2021-01-20 07:01:57.209219 1.4 3.0
2021-01-20 07:11:57.209746 1.4 3.0
2021-01-20 07:21:57.209253 1.4 3.0
2021-01-20 07:31:57.210068 1.4 3.0
2021-01-20 07:41:57.209219 1.4 3.0
2021-01-20 07:51:57.209909 1.4 3.0
2021-01-20 08:01:57.210174 1.4 3.0
2021-01-20 08:11:57.209759 1.4 3.0
2021-01-20 08:21:57.209566 1.4 3.0
2021-01-20 08:31:57.209699 1.4 3.0
2021-01-20 08:41:57.209580 1.4 3.0
2021-01-20 08:51:57.209674 1.4 4.0
2021-01-20 09:01:57.209509 1.4 3.0
2021-01-20 09:11:57.209744 1.4 3.0
2021-01-20 09:21:57.209597 1.4 3.0
2021-01-20 09:31:57.210194 1.4 3.0
2021-01-20 09:41:57.209452 1.4 3.0
2021-01-20 09:51:57.209616 1.4 3.0
2021-01-20 10:01:57.209599 1.4 3.0
2021-01-20 10:11:57.209398 1.4 3.0
