Date Time VMFC
Date Time VMFC
Date Time VMFC
Date Time VMFC Temperature
2020-07-21 13:31:09 350.59 22.68746683310546
2020-07-21 13:31:14 351.84 22.68445802676364
2020-07-21 13:31:19 351.14 22.690475639447286
2020-07-21 13:31:24 352.11 22.702510864814556
2020-07-21 13:31:29 350.38 22.69047563944728
2020-07-21 13:31:34 350.27 22.68746683310546
2020-07-21 13:31:39 349.57 22.711537283840016
2020-07-21 13:31:44 349.46 22.705519671156377
2020-07-21 13:31:49 351.46 22.696493252130924
2020-07-21 13:31:54 350.16 22.69950205847274
2020-07-21 13:31:59 349.4 22.68445802676364
2020-07-21 13:32:04 349.94 22.69047563944728
2020-07-21 13:32:09 349.78 22.672422801396362
2020-07-21 13:32:14 351.08 22.678440414080004
2020-07-21 13:32:19 349.94 22.67844041408
2020-07-21 13:32:25 352.06 22.67844041408
2020-07-21 13:32:30 350.22 22.669413995054548
2020-07-21 13:32:35 352.27 22.67543160773818
2020-07-21 13:32:40 349.51 22.68445802676364
2020-07-21 13:32:45 351.46 22.684458026763647
2020-07-21 13:32:50 351.84 22.67844041408
2020-07-21 13:32:55 350.38 22.68445802676364
2020-07-21 13:33:00 350.92 22.681449220421822
2020-07-21 13:33:05 350.97 22.666405188712723
2020-07-21 13:33:10 350.38 22.669413995054548
2020-07-21 13:33:15 352.98 22.681449220421822
2020-07-21 13:33:20 349.4 22.657378769687273
2020-07-21 13:33:25 350.11 22.6633963823709
2020-07-21 13:33:30 352.22 22.672422801396365
2020-07-21 13:33:35 351.73 22.666405188712723
2020-07-21 13:33:40 351.19 22.65436996334545
2020-07-21 13:33:46 350.38 22.66339638237091
2020-07-21 13:33:51 351.24 22.654369963345445
2020-07-21 13:33:56 350.27 22.66339638237091
2020-07-21 13:34:01 352.6 22.65737876968727
2020-07-21 13:34:06 350.76 22.666405188712726
2020-07-21 13:34:11 353.95 22.660387576029084
2020-07-21 13:34:16 351.46 22.639325931636368
2020-07-21 13:34:21 351.19 22.630299512610915
2020-07-21 13:34:26 353.09 22.6092378682182
2020-07-21 13:34:31 353.46 22.59118503016729
2020-07-21 13:34:36 351.89 22.573132192116365
2020-07-21 13:34:41 353.57 22.573132192116372
2020-07-21 13:34:46 351.89 22.54003532235637
2020-07-21 13:34:51 353.03 22.51897367796366
2020-07-21 13:34:56 353.79 22.51596487162184
2020-07-21 13:35:02 353.36 22.48888561454548
2020-07-21 13:35:07 354.06 22.506938452596387
2020-07-21 13:35:12 350.65 22.48587680820366
2020-07-21 13:35:17 354.28 22.48587680820366
2020-07-21 13:35:22 351.14 22.464815163810922
2020-07-21 13:35:27 352.81 22.461806357469104
2020-07-21 13:35:32 350.92 22.43472710039273
2020-07-21 13:35:37 353.9 22.443753519418184
2020-07-21 13:35:42 352.11 22.434727100392728
2020-07-21 13:35:47 348.21 22.413665455999993
2020-07-21 13:35:52 347.07 22.416674262341825
2020-07-21 13:35:57 347.89 22.413665455999993
2020-07-21 13:36:02 347.07 22.389595005265473
2020-07-21 13:36:07 347.34 22.392603811607295
2020-07-21 13:36:12 346.8 22.380568586240027
2020-07-21 13:36:18 349.57 22.35348932916365
2020-07-21 13:36:23 347.18 22.356498135505475
Date Time VMFC
Date Time VMFC Temperature
2020-07-21 13:37:24 347.51 22.28
2020-07-21 13:37:25 345.83 22.29
2020-07-21 13:37:26 346.15 22.29933081501093
Date Time VMFC
2020-07-21 13:42:26 348.59 22.07
Date Time VMFC Temperature
2020-07-21 13:46:20 346.7 22.06
2020-07-21 13:46:21 347.07 22.08
2020-07-21 13:46:22 348.64 22.07
2020-07-21 13:46:23 347.67 22.07
2020-07-21 13:46:24 347.51 22.06
2020-07-21 13:46:25 348.32 22.07
2020-07-21 13:46:26 347.83 22.07
2020-07-21 13:46:27 347.94 22.07
2020-07-21 13:46:29 347.56 22.05
2020-07-21 13:46:30 347.13 22.07
2020-07-21 13:46:31 347.89 22.06
2020-07-21 13:46:32 347.18 22.06
2020-07-21 13:46:33 347.67 22.06
2020-07-21 13:46:34 346.75 22.07
2020-07-21 13:46:35 347.29 22.06
2020-07-21 13:46:36 347.29 22.06
2020-07-21 13:46:37 347.4 22.06
2020-07-21 13:46:38 347.99 22.06
2020-07-21 13:46:39 346.97 22.06
2020-07-21 13:46:40 347.13 22.06
2020-07-21 13:46:41 347.45 22.06
2020-07-21 13:46:42 347.83 22.07
2020-07-21 13:46:43 347.34 22.08
2020-07-21 13:46:44 347.94 22.07
2020-07-21 13:46:45 347.29 22.06
2020-07-21 13:46:46 347.72 22.07
2020-07-21 13:46:48 346.75 22.06
2020-07-21 13:46:49 347.67 22.07
2020-07-21 13:46:50 347.29 22.06
2020-07-21 13:46:51 346.86 22.06
2020-07-21 13:46:52 347.83 22.07
2020-07-21 13:46:53 348.1 22.07
2020-07-21 13:46:54 347.89 22.07
2020-07-21 13:46:55 347.56 22.07
2020-07-21 13:46:56 347.62 22.07
2020-07-21 13:46:57 347.99 22.09
2020-07-21 13:46:58 347.67 22.07
2020-07-21 13:46:59 346.91 22.06
2020-07-21 13:47:00 347.13 22.08
2020-07-21 13:47:01 347.83 22.08
2020-07-21 13:47:02 347.89 22.06
2020-07-21 13:47:03 348.21 22.09
2020-07-21 13:47:04 347.72 22.08
2020-07-21 13:47:05 347.51 22.07
2020-07-21 13:47:06 347.67 22.09
2020-07-21 13:47:08 346.97 22.07
2020-07-21 13:47:09 347.83 22.07
2020-07-21 13:47:10 346.86 22.07
2020-07-21 13:47:11 348.48 22.09
2020-07-21 13:47:12 347.45 22.08
2020-07-21 13:47:13 347.72 22.07
2020-07-21 13:47:14 347.89 22.09
2020-07-21 13:47:15 347.67 22.09
2020-07-21 13:47:16 348.43 22.09
2020-07-21 13:47:17 347.4 22.08
2020-07-21 13:47:18 347.24 22.09
2020-07-21 13:47:19 347.94 22.09
2020-07-21 13:47:20 347.62 22.08
2020-07-21 13:47:21 347.02 22.09
2020-07-21 13:47:22 347.24 22.08
2020-07-21 13:47:23 347.62 22.09
2020-07-21 13:47:24 347.78 22.07
2020-07-21 13:47:25 347.02 22.07
2020-07-21 13:47:27 347.62 22.07
2020-07-21 13:47:28 347.89 22.09
2020-07-21 13:47:29 347.56 22.08
2020-07-21 13:47:30 347.51 22.08
2020-07-21 13:47:31 348.37 22.09
2020-07-21 13:47:32 347.89 22.09
2020-07-21 13:47:33 348.16 22.09
2020-07-21 13:47:34 347.99 22.08
2020-07-21 13:47:35 348.59 22.09
2020-07-21 13:47:36 347.89 22.08
2020-07-21 13:47:37 347.83 22.08
2020-07-21 13:47:38 347.29 22.09
2020-07-21 13:47:43 347.94 22.076679145716366
2020-07-21 13:47:48 348.16 22.079687952058183
2020-07-21 13:47:53 348.75 22.076679145716366
2020-07-21 13:47:58 349.02 22.076679145716366
2020-07-21 13:48:03 348.32 22.073670339374544
2020-07-21 13:48:09 349.62 22.079687952058183
2020-07-21 13:48:14 348.97 22.067652726690905
2020-07-21 13:48:19 348.81 22.05561750132364
2020-07-21 13:48:24 349.24 22.064643920349088
2020-07-21 13:48:29 348.43 22.05862630766545
2020-07-21 13:48:34 349.29 22.064643920349088
2020-07-21 13:48:39 348.64 22.064643920349088
2020-07-21 13:48:44 351.35 22.061635114007274
2020-07-21 13:48:49 347.83 22.05862630766546
2020-07-21 13:48:54 349.73 22.070661533032727
2020-07-21 13:48:59 349.67 22.064643920349088
2020-07-21 13:49:04 349.02 22.067652726690905
2020-07-21 13:49:09 349.24 22.05862630766545
2020-07-21 13:49:14 348.86 22.058626307665453
2020-07-21 13:49:19 349.57 22.06464392034909
2020-07-21 13:49:24 349.4 22.070661533032727
2020-07-21 13:49:30 348.86 22.055617501323635
2020-07-21 13:49:35 349.24 22.061635114007274
2020-07-21 13:49:40 349.89 22.05862630766545
2020-07-21 13:49:45 349.51 22.05862630766545
2020-07-21 13:49:50 350.38 22.06464392034909
2020-07-21 13:49:55 348.37 22.061635114007267
2020-07-21 13:50:00 350.11 22.052608694981817
2020-07-21 13:50:05 349.13 22.052608694981814
2020-07-21 13:50:10 348.75 22.05862630766545
2020-07-21 13:50:15 349.4 22.046591082298185
2020-07-21 13:50:20 349.19 22.04659108229818
2020-07-21 13:50:25 349.24 22.052608694981814
2020-07-21 13:50:30 349.67 22.028538244247283
2020-07-21 13:50:35 349.24 22.022520631563648
2020-07-21 13:50:40 349.73 22.04057346961455
2020-07-21 13:50:46 349.02 22.025529437905472
2020-07-21 13:50:51 349.29 22.016503018880016
2020-07-21 13:50:56 349.57 22.019511825221834
2020-07-21 13:51:01 350.05 22.00446779351274
2020-07-21 13:51:06 349.24 22.01048540619638
2020-07-21 13:51:11 350.49 22.010485406196384
2020-07-21 13:51:16 349.19 22.019511825221834
2020-07-21 13:51:21 349.57 21.99544137448729
2020-07-21 13:51:26 350.27 22.004467793512745
2020-07-21 13:51:31 349.78 21.986414955461836
2020-07-21 13:51:36 350.05 21.992432568145468
2020-07-21 13:51:41 350.97 21.980397342778193
2020-07-21 13:51:46 350.32 21.974379730094554
2020-07-21 13:51:51 350.43 21.971370923752737
2020-07-21 13:51:56 350.11 21.965353311069098
2020-07-21 13:52:01 350.65 21.953318085701824
2020-07-21 13:52:07 351.24 21.93827405399272
2020-07-21 13:52:12 349.94 21.944291666676364
2020-07-21 13:52:17 350.27 21.947300473018178
2020-07-21 13:52:22 350.81 21.926238828625454
2020-07-21 13:52:27 350.54 21.92924763496727
2020-07-21 13:52:32 350.32 21.923230022283633
2020-07-21 13:52:37 350.76 21.92323002228363
2020-07-21 13:52:42 349.73 21.91420360325818
2020-07-21 13:52:47 349.73 21.914203603258173
2020-07-21 13:52:52 350.32 21.887124346181828
2020-07-21 13:52:57 348.16 21.887124346181825
2020-07-21 13:53:02 347.99 21.878097927156375
2020-07-21 13:53:07 348.59 21.869071508130922
2020-07-21 13:53:12 348.05 21.85402747642183
2020-07-21 13:53:17 348.05 21.8660627017891
2020-07-21 13:53:23 348.16 21.85101867008001
2020-07-21 13:53:28 347.67 21.84199225105455
2020-07-21 15:15:23 347.94 21.83597463837091
2020-07-21 15:15:28 347.67 21.832965832029092
2020-07-21 15:15:33 348.1 21.823939413003643
2020-07-21 15:20:23 347.24 21.44182100759273
Date Time VMFC
Date Time VMFC
Date Time VMFC Temperature
2020-07-21 15:23:08 687.32 21.27
2020-07-21 15:23:09 12.83 21.28
2020-07-21 15:23:10 12.78 21.26
2020-07-21 15:23:11 12.62 21.26
2020-07-21 15:23:12 12.51 21.26
2020-07-21 15:23:13 12.67 21.26
2020-07-21 15:23:14 12.46 21.26
2020-07-21 15:23:15 12.4 21.26
2020-07-21 15:23:16 12.56 21.26
2020-07-21 15:23:17 12.62 21.25
2020-07-21 15:23:18 12.62 21.26
2020-07-21 15:23:19 12.51 21.27
2020-07-21 15:23:21 12.4 21.26
2020-07-21 15:23:22 12.51 21.26
2020-07-21 15:23:23 12.46 21.26
2020-07-21 15:23:24 12.51 21.26
2020-07-21 15:23:25 12.56 21.26
2020-07-21 15:23:26 12.35 21.25
2020-07-21 15:23:27 12.24 21.24
2020-07-21 15:23:28 12.4 21.26
2020-07-21 15:23:29 12.46 21.24
2020-07-21 15:23:30 12.4 21.25
2020-07-21 15:23:31 12.46 21.26
2020-07-21 15:23:32 12.4 21.24
2020-07-21 15:23:33 12.51 21.25
2020-07-21 15:23:34 12.4 21.25
2020-07-21 15:23:35 12.13 21.24
2020-07-21 15:23:36 12.13 21.24
2020-07-21 15:23:37 12.35 21.25
2020-07-21 15:23:38 12.13 21.24
2020-07-21 15:23:39 12.24 21.24
2020-07-21 15:23:41 12.24 21.23
2020-07-21 15:23:42 12.29 21.23
2020-07-21 15:23:43 12.24 21.24
2020-07-21 15:23:44 12.29 21.23
2020-07-21 15:23:45 12.18 21.22
2020-07-21 15:23:46 12.4 21.25
2020-07-21 15:23:47 12.13 21.23
2020-07-21 15:23:48 12.29 21.23
2020-07-21 15:23:49 12.13 21.22
2020-07-21 15:23:50 12.24 21.23
2020-07-21 15:23:51 12.35 21.23
2020-07-21 15:23:52 12.18 21.2
2020-07-21 15:23:53 12.13 21.22
2020-07-21 15:23:54 12.35 21.22
2020-07-21 15:23:55 12.13 21.24
2020-07-21 15:23:56 12.18 21.2
2020-07-21 15:23:57 12.24 21.22
2020-07-21 15:23:58 12.02 21.22
2020-07-21 15:24:00 12.13 21.22
2020-07-21 15:24:01 12.08 21.21
2020-07-21 15:24:02 12.08 21.21
2020-07-21 15:24:03 12.18 21.22
2020-07-21 15:24:04 12.08 21.2
2020-07-21 15:24:05 12.29 21.21
2020-07-21 15:24:06 12.02 21.21
2020-07-21 15:24:07 12.13 21.22
2020-07-21 15:24:08 12.13 21.21
2020-07-21 15:24:09 12.13 21.22
2020-07-21 15:24:10 12.29 21.23
2020-07-21 15:24:11 12.29 21.21
2020-07-21 15:24:12 12.29 21.2
2020-07-21 15:24:13 11.97 21.22
2020-07-21 15:24:14 12.13 21.19
2020-07-21 15:24:15 12.18 21.2
2020-07-21 15:24:16 11.97 21.21
2020-07-21 15:24:17 12.02 21.21
2020-07-21 15:24:19 12.18 21.21
2020-07-21 15:24:20 12.13 21.2
2020-07-21 15:24:21 12.13 21.2
2020-07-21 15:24:22 12.08 21.19
2020-07-21 15:24:27 12.18 21.183063662196357
2020-07-21 15:24:32 443.2 21.174037243170915
2020-07-21 15:24:37 463.88 21.183063662196364
2020-07-21 15:24:42 461.56 21.165010824145472
2020-07-21 15:24:47 460.42 21.165010824145465
2020-07-21 15:24:52 496.38 21.1710284368291
2020-07-21 15:24:57 509.21 21.140940373410924
2020-07-21 15:25:02 498.33 21.149966792436373
2020-07-21 15:25:07 502.33 21.119878729018186
2020-07-21 15:25:12 543.71 21.119878729018193
2020-07-21 15:25:17 534.72 21.116869922676372
2020-07-21 15:25:22 538.67 21.119878729018186
2020-07-21 15:25:28 548.47 21.11686992267637
2020-07-21 15:25:33 532.39 21.1048346973091
2020-07-21 15:25:38 544.74 21.098817084625463
2020-07-21 15:25:43 525.35 21.08076424657455
2020-07-21 15:25:48 527.95 21.08678185925818
2020-07-21 15:25:53 540.35 21.083773052916367
2020-07-21 15:25:58 557.19 21.095808278283638
2020-07-21 15:26:03 557.95 21.07775544023274
2020-07-21 15:26:08 567.32 21.0717378275491
2020-07-21 15:26:13 549.45 21.06271140852365
2020-07-21 15:26:18 543.71 21.08678185925819
2020-07-21 15:26:23 543.22 21.053684989498205
2020-07-21 15:26:28 548.15 21.080764246574553
2020-07-21 15:26:33 548.91 21.059702602181844
2020-07-21 15:26:38 567.54 21.059702602181837
2020-07-21 15:26:44 543.65 21.068729021207297
2020-07-21 15:26:49 561.96 21.044658570472745
2020-07-21 15:26:54 589.31 21.035632151447295
2020-07-21 15:26:59 552.43 21.02660573242184
2020-07-21 15:27:04 554.92 21.023596926080018
2020-07-21 15:27:09 565.86 21.032623345105478
2020-07-21 15:27:14 579.45 21.020588119738196
2020-07-21 15:27:19 556.33 21.02660573242184
2020-07-21 15:27:24 566.02 21.01156170071274
2020-07-21 15:27:29 536.34 21.002535281687287
2020-07-21 15:27:34 564.67 21.00253528168728
2020-07-21 15:27:39 564.12 20.990500056320005
2020-07-21 15:27:44 557.19 21.0055440880291
2020-07-21 15:27:49 574.58 20.990500056320002
2020-07-21 15:27:54 560.98 21.00253528168728
2020-07-21 15:28:00 568.19 20.969438411927282
2020-07-21 15:28:05 576.31 20.978464830952728
2020-07-21 15:28:10 559.74 20.97545602461091
2020-07-21 15:28:15 562.23 20.978464830952724
2020-07-21 15:28:20 558.82 20.975456024610903
2020-07-21 15:28:25 570.19 20.960411992901808
2020-07-21 15:28:30 580.05 20.963420799243632
2020-07-21 15:28:35 577.5 20.96642960558546
2020-07-21 15:28:40 568.51 20.957403186559997
2020-07-21 15:28:45 580.86 20.945367961192723
2020-07-21 15:28:50 569.92 20.94536796119273
2020-07-21 15:28:55 556.22 20.95138557387637
2020-07-21 15:29:00 590.5 20.936341542167284
2020-07-21 15:29:05 581.02 20.93333273582547
2020-07-21 15:29:10 571.27 20.94235915485092
2020-07-21 15:29:16 559.41 20.930323929483645
2020-07-21 15:29:21 570.35 20.930323929483656
2020-07-21 15:29:26 574.03 20.921297510458203
2020-07-21 15:29:31 600.68 20.90324467240729
2020-07-21 15:29:36 578.47 20.90625347874911
2020-07-21 15:29:41 567.1 20.88820064069819
2020-07-21 15:29:46 557.95 20.894218253381837
2020-07-21 15:29:51 572.63 20.88218302801456
2020-07-21 15:29:56 559.63 20.894218253381833
2020-07-21 15:30:01 583.13 20.903244672407286
2020-07-21 15:30:06 555.13 20.891209447040012
2020-07-21 15:30:11 581.24 20.894218253381826
2020-07-21 15:30:16 589.68 20.885191834356373
2020-07-21 15:30:21 569.65 20.882183028014552
2020-07-21 15:30:26 584.38 20.891209447040012
2020-07-21 15:30:31 564.56 20.870147802647292
2020-07-21 15:30:37 569.86 20.876165415330913
2020-07-21 15:30:42 575.12 20.864130189963642
2020-07-21 15:30:47 591.26 20.87014780264728
2020-07-21 15:30:52 578.64 20.88218302801456
2020-07-21 15:30:57 577.77 20.86112138362182
2020-07-21 15:31:02 595.86 20.867138996305457
2020-07-21 15:31:07 590.66 20.85811257728001
2020-07-21 15:31:12 574.9 20.855103770938186
2020-07-21 15:31:17 597.21 20.852094964596372
2020-07-21 15:31:22 578.75 20.858112577280007
2020-07-21 15:31:27 581.94 20.831033320203655
2020-07-21 15:31:32 578.96 20.843068545570926
2020-07-21 15:31:37 594.13 20.861121383621825
2020-07-21 15:31:42 585.89 20.84005973922911
2020-07-21 15:31:47 563.1 20.828024513861838
2020-07-21 15:31:53 587.41 20.825015707520024
2020-07-21 15:31:58 564.45 20.82802451386185
2020-07-21 15:32:03 572.25 20.818998094836388
2020-07-21 15:32:08 599.92 20.81899809483639
2020-07-21 15:32:13 595.1 20.81298048215275
2020-07-21 15:32:18 572.08 20.815989288494567
2020-07-21 15:32:23 580.48 20.81899809483639
2020-07-21 15:32:28 598.51 20.812980482152753
2020-07-21 15:32:33 574.58 20.80997167581094
2020-07-21 15:32:38 579.77 20.803954063127296
2020-07-21 15:32:43 593.1 20.785901225076376
2020-07-21 15:32:48 600.14 20.79793645044366
2020-07-21 15:32:53 577.34 20.79793645044366
2020-07-21 15:32:58 578.85 20.806962869469114
2020-07-21 15:33:03 585.14 20.7889100314182
2020-07-21 15:33:09 610.53 20.791918837760022
2020-07-21 15:33:14 578.2 20.791918837760022
2020-07-21 15:33:19 574.03 20.776874806050923
2020-07-21 15:33:24 581.83 20.791918837760022
2020-07-21 15:33:29 574.9 20.773865999709106
2020-07-21 15:33:34 588.22 20.770857193367284
2020-07-21 15:33:39 583.13 20.758821968000007
2020-07-21 15:33:44 581.35 20.764839580683645
2020-07-21 15:33:49 599.81 20.764839580683645
2020-07-21 15:33:54 752.31 20.779883612392744
2020-07-21 15:33:59 1351.36 20.776874806050923
2020-07-21 15:34:04 1076.15 20.77687480605092
2020-07-21 15:34:09 1211.97 20.776874806050923
2020-07-21 15:34:14 1391.98 20.764839580683645
2020-07-21 15:34:19 1245.22 20.755813161658185
2020-07-21 15:34:25 1204.01 20.752804355316368
2020-07-21 15:34:30 1244.25 20.74076912994909
2020-07-21 15:34:35 1329.11 20.74678674263273
2020-07-21 15:34:40 1200.38 20.74076912994909
2020-07-21 15:34:45 1440.72 20.743777936290915
2020-07-21 15:34:50 1074.15 20.73174271092363
2020-07-21 15:34:55 1361.27 20.72572509823999
2020-07-21 15:35:00 1355.91 20.719707485556352
2020-07-21 15:35:05 1259.9 20.73174271092363
2020-07-21 15:35:10 1191.93 20.72572509823999
2020-07-21 15:35:15 1382.83 20.72572509823999
2020-07-21 15:35:20 1385.75 20.716698679214538
2020-07-21 15:35:25 1329.49 20.7106810665309
2020-07-21 15:35:30 1263.36 20.698645841163625
2020-07-21 15:35:35 1359.92 20.72271629189817
2020-07-21 15:35:40 1363.39 20.704663453847253
2020-07-21 15:35:46 1196.59 20.70466345384726
2020-07-21 15:35:51 1444.62 20.689619422138165
2020-07-21 15:35:56 1344.65 20.692628228479986
2020-07-21 15:36:01 999.36 20.689619422138172
2020-07-21 15:36:06 1302.35 20.701654647505435
2020-07-21 15:36:11 1242.19 20.69262822847998
2020-07-21 15:36:16 1292.99 20.704663453847253
2020-07-21 15:36:21 1392.79 20.683601809454526
2020-07-21 15:36:26 1183.32 20.68661061579635
2020-07-21 15:36:31 1352.61 20.683601809454537
2020-07-21 15:36:36 1225.24 20.671566584087273
2020-07-21 15:36:41 1373.67 20.695637034821804
2020-07-21 15:36:46 1238.72 20.66855777774545
2020-07-21 15:36:51 1261.47 20.668557777745455
2020-07-21 15:36:56 1279.93 20.68059300311273
2020-07-21 15:37:02 1422.63 20.66855777774546
2020-07-21 15:37:07 1129.39 20.647496133352732
2020-07-21 15:37:12 1232.66 20.64749613335274
2020-07-21 15:37:17 1386.62 20.644487327010918
2020-07-21 15:37:22 1118.83 20.647496133352732
2020-07-21 15:37:27 1291.9 20.62643448896001
2020-07-21 15:37:32 1352.39 20.62643448896001
2020-07-21 15:37:37 1150.34 20.62342568261819
2020-07-21 15:37:42 1203.47 20.63245210164364
2020-07-21 15:37:47 1360.35 20.617408069934562
2020-07-21 15:37:52 1397.61 20.614399263592738
2020-07-21 15:37:57 1144.71 20.61740806993456
2020-07-21 15:38:02 1394.69 20.620416876276376
2020-07-21 15:38:07 1355.7 20.602364038225474
2020-07-21 15:38:12 1208.61 20.60838165090912
2020-07-21 15:38:17 1193.18 20.614399263592745
2020-07-21 15:38:23 1396.26 20.59935523188367
2020-07-21 15:38:28 1370.21 20.605372844567306
2020-07-21 15:38:33 1239.59 20.59935523188366
2020-07-21 15:38:38 1359.43 20.581302393832758
2020-07-21 15:38:43 1244.19 20.596346425541846
2020-07-21 15:38:48 1314.97 20.569267168465476
2020-07-21 15:38:53 1381.58 20.57528478114912
2020-07-21 15:38:58 1256.0 20.57829358749094
2020-07-21 15:39:03 1383.26 20.581302393832758
2020-07-21 15:39:08 1375.14 20.563249555781848
2020-07-21 15:39:13 1363.44 20.563249555781848
2020-07-21 15:39:18 1195.56 20.57829358749094
2020-07-21 15:39:23 1271.38 20.581302393832758
2020-07-21 15:39:28 1246.63 20.566258362123666
2020-07-21 15:39:33 1387.27 20.560240749440023
2020-07-21 15:39:39 1353.26 20.572275974807305
2020-07-21 15:39:44 1369.67 20.560240749440027
2020-07-21 15:39:49 1394.2 20.56324955578184
2020-07-21 15:39:54 1241.92 20.551214330414567
2020-07-21 15:39:59 1383.69 20.566258362123662
2020-07-21 15:40:04 1332.84 20.53917910504729
2020-07-21 15:40:09 1311.61 20.53316149236365
2020-07-21 15:40:14 1157.82 20.53617029870547
2020-07-21 15:40:19 1242.46 20.530152686021832
2020-07-21 15:40:24 1247.17 20.512099847970912
2020-07-21 15:40:29 1309.61 20.51811746065455
2020-07-21 15:40:34 1542.53 20.51811746065455
2020-07-21 15:40:39 1253.62 20.509091041629095
2020-07-21 15:40:44 1360.62 20.512099847970912
2020-07-21 15:40:49 1239.21 20.506082235287273
2020-07-21 15:40:54 1183.0 20.494047009919996
2020-07-21 15:41:00 1397.02 20.506082235287273
2020-07-21 15:41:05 1239.81 20.500064622603634
2020-07-21 15:41:10 1375.79 20.485020590894543
2020-07-21 15:41:15 1361.27 20.49404700992
2020-07-21 15:41:20 1214.68 20.48201178455272
2020-07-21 15:41:25 1237.91 20.491038203578174
2020-07-21 15:41:30 1388.95 20.463958946501805
2020-07-21 15:41:35 1357.0 20.472985365527265
2020-07-21 15:41:40 1397.34 20.47599417186908
2020-07-21 15:41:45 1479.65 20.466967752843626
2020-07-21 15:41:50 1367.07 20.46095014015999
2020-07-21 15:41:55 1389.76 20.44590610845091
2020-07-21 15:42:00 1383.59 20.436879689425453
2020-07-21 15:42:05 1357.65 20.43387088308365
2020-07-21 15:42:10 1260.66 20.45192372113454
2020-07-21 15:42:16 1278.36 20.430862076741832
2020-07-21 15:42:21 1372.43 20.43687968942546
2020-07-21 15:42:26 1337.55 20.409800432349105
2020-07-21 15:42:31 1220.91 20.43387088308364
2020-07-21 15:42:36 1264.39 20.421835657716375
2020-07-21 15:42:41 1147.31 20.42785327040001
2020-07-21 15:42:46 1316.43 20.409800432349105
2020-07-21 15:42:51 1308.47 20.41882685137455
2020-07-21 15:42:56 1328.02 20.41882685137456
2020-07-21 15:43:01 1202.87 20.400774013323645
2020-07-21 15:43:06 1353.91 20.418826851374558
2020-07-21 15:43:11 1365.5 20.403782819665466
2020-07-21 15:43:16 1209.32 20.41280923869091
2020-07-21 15:43:21 1259.41 20.41280923869092
2020-07-21 15:43:26 1407.47 20.388738787956367
2020-07-21 15:43:32 1181.48 20.40378281966546
2020-07-21 15:43:37 1322.99 20.391747594298185
2020-07-21 15:43:42 1253.83 20.385729981614553
2020-07-21 15:43:47 1036.19 20.394756400640006
2020-07-21 15:43:52 1127.06 20.388738787956367
2020-07-21 15:43:57 626.73 20.388738787956367
2020-07-21 15:44:02 626.67 20.394756400640006
2020-07-21 15:44:07 634.42 20.39174759429819
2020-07-21 15:44:12 1022.05 20.37068594990546
2020-07-21 15:44:17 713.43 20.39475640064001
2020-07-21 15:44:22 991.29 20.385729981614553
2020-07-21 15:44:27 1122.72 20.385729981614553
2020-07-21 15:44:32 988.26 20.409800432349105
2020-07-21 15:44:37 1294.61 20.400774013323645
2020-07-21 15:44:42 1307.66 20.40378281966546
2020-07-21 15:44:48 1168.76 20.40679162600728
2020-07-21 15:44:53 1235.58 20.379712368930914
2020-07-21 15:44:58 1180.83 20.42183565771637
2020-07-21 15:45:03 1185.44 20.40679162600728
2020-07-21 15:45:08 1256.92 20.409800432349098
2020-07-21 15:45:13 1252.8 20.412809238690922
2020-07-21 15:45:18 1277.93 20.415818045032744
2020-07-21 15:45:23 1301.43 20.409800432349105
2020-07-21 15:45:28 1373.51 20.400774013323645
2020-07-21 15:45:33 1222.8 20.427853270400018
2020-07-21 15:45:38 1196.81 20.430862076741825
2020-07-21 15:45:43 1218.25 20.418826851374558
2020-07-21 15:45:48 1066.95 20.430862076741825
2020-07-21 15:45:53 1305.98 20.424844464058197
2020-07-21 15:45:58 1317.95 20.42183565771637
2020-07-21 15:46:03 1124.78 20.424844464058193
2020-07-21 15:46:09 1339.02 20.424844464058197
Date Time VMFC
Date Time VMFC
Date Time VMFC Temperature
2020-07-21 15:47:01 622.5 20.43
2020-07-21 15:47:02 622.34 20.43
2020-07-21 15:47:03 381.03 20.43
2020-07-21 15:47:04 366.57 20.43
2020-07-21 15:47:05 355.41 20.43
2020-07-21 15:47:06 351.03 20.43
2020-07-21 15:47:07 343.5 20.43
2020-07-21 15:47:08 337.76 20.42
2020-07-21 15:47:09 335.43 20.42
2020-07-21 15:47:10 330.99 20.42
2020-07-21 15:47:11 326.71 20.44
2020-07-21 15:47:12 325.14 20.41
2020-07-21 15:47:13 321.73 20.42
2020-07-21 15:47:14 318.75 20.42
2020-07-21 15:47:16 317.56 20.43
2020-07-21 15:47:17 314.85 20.42
2020-07-21 15:47:18 312.74 20.41
2020-07-21 15:47:19 310.9 20.43
2020-07-21 15:47:20 309.76 20.43
2020-07-21 15:47:21 307.92 20.42
2020-07-21 15:47:22 306.3 20.43
2020-07-21 15:47:23 305.38 20.44
2020-07-21 15:47:24 303.86 20.43
2020-07-21 15:47:25 302.61 20.42
2020-07-21 15:47:26 302.29 20.42
2020-07-21 15:47:27 300.93 20.43
2020-07-21 15:47:28 299.58 20.43
2020-07-21 15:47:29 299.09 20.44
2020-07-21 15:47:30 298.06 20.44
2020-07-21 15:47:31 296.93 20.43
2020-07-21 15:47:32 295.57 20.45
2020-07-21 15:47:33 295.19 20.44
2020-07-21 15:47:38 294.06 20.442897302109092
